,label,message
576,spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327"
2729,spam,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
4732,ham,K:)eng rocking in ashes:)
1380,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
5423,ham,"Sorry, I'll call later"
3448,ham,Sitting ard nothing to do lor. U leh busy w work?
2450,ham,Then she dun believe wat?
2484,ham,Mm have some kanji dont eat anything heavy ok
4868,ham,Okey dokey swashbuckling stuff what oh.
101,ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx
5506,ham,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
5318,ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
3859,ham,R u still working now?
2275,ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
1746,ham,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
5452,ham,What???? Hello wats talks email address?
2351,ham,You will be in the place of that man
1453,ham,"That's good, because I need drugs"
1636,ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
3963,spam,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
1345,ham,Were somewhere on Fredericksburg
2766,ham, and  picking them up from various points
3855,ham,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
233,ham,"Sorry battery died, yeah I'm here"
604,ham,Be happy there. I will come after noon
751,spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
5281,ham,"And how you will do that, princess? :)"
378,ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
2545,ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
626,ham,"Haha good to hear, I'm officially paid and on the market for an 8th"
1861,ham,"It could work, we'll reach a consensus at the next meeting"
4293,ham,G.W.R
3060,ham,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
316,ham,K.k:)advance happy pongal.
3604,ham,"I'm not sure, I was just checking out what was happening around the area"
2607,ham,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
3252,ham,"I‘ll leave around four, ok?"
1989,ham,"Sorry, I'll call later"
3585,spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
3702,ham,Shall i get my pouch?
4857,ham,yes baby! I need to stretch open your pussy!
714,ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
3298,spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app 
1539,ham,Midnight at the earliest
3822,ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
835,ham,Surely result will offer:)
2731,ham,I havent lei.. Next mon can?
5184,ham,I'm in town now so i'll jus take mrt down later.
4035,ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
5451,ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
607,spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 
5336,ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
33,ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
469,ham,"Yup, no need. I'll jus wait 4 e rain 2 stop."
808,ham,Boooo you always work. Just quit.
2632,spam,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
3565,ham,Do you always celebrate NY's with your family ?
3748,ham,Ü neva tell me how i noe... I'm not at home in da aft wat... 
228,ham,Hey company elama po mudyadhu.
1372,ham,I though we shd go out n have some fun so bar in town or something – sound ok?
4662,ham,Ok no prob...
5508,ham,"Machan you go to gym tomorrow,  i wil come late goodnight."
503,ham,Check with nuerologist.
2687,ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
1169,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
245,ham,U don't remember that old commercial?
3757,ham,Yes:)here tv is always available in work place..
2459,ham,"Cool, I'll text you when I'm on the way"
4121,ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
12,spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
3254,ham,K:)k..its good:)when are you going?
3731,ham,"I guess you could be as good an excuse as any, lol."
369,ham,Wat uniform? In where get?
3789,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
4826,ham,I am going to sleep. I am tired of travel.
2708,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
4947,ham,I'm already back home so no probably not
1858,ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
5458,ham,"Sorry, I'll call later"
4027,ham,Oh ok.. Wat's ur email?
4318,ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN 
1115,ham,No no:)this is kallis home ground.amla home town is durban:)
4135,ham,Is it your yahoo boys that bring in the perf? Or legal.
4542,ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
573,ham,Can you open the door?
4289,ham,Hey mr whats the name of that bill brison book the one about language and words 
2318,ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai.........."
2790,ham,When you are big..| God will bring success.
3472,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
490,ham,I think i've fixed it can you send a test message?
1570,ham,I dont have that much image in class.
5159,ham,No but the bluray player can
1296,ham,TELL HER I SAID EAT SHIT.
5362,ham,I'm in inside office..still filling forms.don know when they leave me.
1109,ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
1933,ham,Jus finished avatar nigro
4447,ham,Merry christmas to u too annie!
2819,ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
530,ham,Jay says that you're a double-faggot
1820,ham,Dunno dat's wat he told me. Ok lor...
3178,ham,In meeting da. I will call you
4644,ham,Sorry i din lock my keypad.
4048,spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
4982,ham,I said its okay. Sorry
4,ham,"Nah I don't think he goes to usf, he lives around here though"
4042,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
2814,ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
5243,ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
460,ham,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
100,ham,Please don't text me anymore. I have nothing else to say.
2736,ham,I meant middle left or right?
1980,ham,Shhhhh nobody is supposed to know!
2871,spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
404,ham,None of that's happening til you get here though
4408,ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
5169,ham,Now i'm going for lunch.
305,spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
2380,ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
4928,ham,Wanna do some art?! :D
5146,ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
3435,ham,Sending you greetings of joy and happiness. Do have a gr8 evening
5135,ham,Sorry * was at the grocers.
4695,ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
3889,ham,ok....take care.umma to you too...
3146,ham,I.ll get there tomorrow and send it to you
2536,ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
4359,spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
4116,ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
1892,ham,Probably earlier than that if the station's where I think it is
1185,ham,"Yo, you around? Just got my car back"
2498,ham,Dai what this da.. Can i send my resume to this id.
940,ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
5484,ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
423,ham,Siva is in hostel aha:-.
2305,ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
696,ham,Good. Good job. I like entrepreneurs
4734,ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
2810,ham,Oh yeah I forgot. U can only take 2 out shopping at once.
4647,spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
2776,ham,We confirm eating at esplanade?
4504,ham,Stupid.its not possible
2530,ham,Can you just come in for a sec? There's somebody here I want you to see
3894,ham,Have you heard from this week?
2111,ham,Do we have any spare power supplies
973,ham,Yup i thk so until e shop closes lor.
1330,ham,I dont know what to do to come out of this so only am ask questions like this dont mistake me.
5080,ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
1822,ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
1898,ham,"Aight, sounds good. When do you want me to come down?"
1066,ham,No my mum went 2 dentist.
2395,ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
4382,ham,Mathews or tait or edwards or anderson
1402,ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
1759,ham,Sorry i'm not free...
425,ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
4759,spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
2307,ham,"Aight that'll work, thanks"
711,ham,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
2485,ham,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
310,ham,Where are the garage keys? They aren't on the bookshelf
706,ham,"I don't think I can get away for a trek that long with family in town, sorry"
3357,ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
3917,ham,Ok. C u then.
750,ham,By monday next week. Give me the full gist
2237,ham,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
2332,ham,At home by the way
4741,ham,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh"""
3086,ham,In da car park 
1727,ham,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
3356,ham,Minimum walk is 3miles a day.
4392,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
942,ham,Theyre doing it to lots of places. Only hospitals and medical places are safe.
3486,ham,No:-)i got rumour that you going to buy apartment in chennai:-)
4679,ham,It is a good thing I'm now getting the connection to bw
1317,ham,Why nothing. Ok anyway give me treat
4686,ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
2284,ham,I reach home safe n sound liao...
1990,ham,The basket's gettin full so I might be by tonight
5536,ham,Aiyah ok wat as long as got improve can already wat...
4231,ham,And several to you sir.
4195,ham,Can not use foreign stamps in this country.
4258,spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
2714,ham,Nope i'm not drivin... I neva develop da photos lei...
2595,ham,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
1352,ham,Yo theres no class tmrw right?
3926,ham,As if i wasn't having enough trouble sleeping.
914,ham,Ok lor but not too early. Me still having project meeting now.
4186,ham,I'm good. Have you registered to vote?
253,ham,What you doing?how are you?
1197,ham,What he said is not the matter. My mind saying some other matter is there.
3258,ham,"No, but you told me you were going, before you got drunk!"
2150,ham,Waaaat?? Lololo ok next time then!
5431,ham,If I was I wasn't paying attention
4328,ham,Dude got a haircut. Now its breezy up there
3230,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
3921,spam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk
1118,spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
3029,ham,You have got tallent but you are wasting.
1722,ham,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
5369,ham,Hi mom we might be back later than  &lt;#&gt; 
2207,spam,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM"
1341,ham,Might ax well im there.
4096,ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
4627,ham,Lol ... I knew that .... I saw him in the dollar store
317,ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
2216,ham,Prabha..i'm soryda..realy..frm heart i'm sory
1726,ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then
4448,ham,Please tell me you have some of that special stock you were talking about
3716,ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
218,ham,Easy ah?sen got selected means its good..
1031,ham,Can not use foreign stamps in this country. Good lecture .
1507,spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
935,spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
3618,ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
2882,ham,Printer is cool. I mean groovy. Wine is groovying
904,ham,Lovely smell on this bus and it ain't tobacco... 
1831,ham,That's the way you should stay oh.
5174,ham,Water logging in desert. Geoenvironmental implications.
554,ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
1102,ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
3202,ham,Nice.nice.how is it working?
2349,ham,That seems unnecessarily affectionate
986,ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes
39,ham,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
5447,ham,So that takes away some money worries
336,ham,"Ta-Daaaaa! I am home babe, are you still up ?"
3965,ham,"If e timing can, then i go w u lor..."
5500,ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
1738,ham,I cant pick the phone right now. Pls send a message
2175,ham,See? I thought it all through
855,ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.
1914,ham,You want to go? 
4245,ham,"Aight, I'm chillin in a friend's room so text me when you're on the way"
1398,ham,Then we wait 4 u lor... No need 2 feel bad lar...
1751,ham,Got it..mail panren paru..
1583,ham,"Yep, at derek's house now, see you Sunday &lt;3"
1538,ham,All sounds good. Fingers . Makes it difficult to type
370,ham,"Cool, text me when you're ready"
4921,ham,"G says you never answer your texts, confirm/deny"
3940,ham,Y ü wan to go there? C doctor?
446,ham,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
3379,ham,Hows that watch resizing
2628,ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
889,ham,You unbelievable faglord
3721,ham,"Yeah why not, is the gang all ready"
5006,ham,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
1976,ham,Delhi and chennai still silent.
3096,ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
5247,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..
4446,ham,"2 celebrate my bday, y else?"
944,ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
2622,ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
2334,ham,What happen to her tell the truth
3067,spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
4321,ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish 
2347,ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different
1358,ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
4103,ham,Ok then i will come to ur home after half an hour
2543,ham,Aiyo please ü got time meh.
430,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
1963,spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.
3621,ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night
1700,ham,Ok...
3204,ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
3405,ham,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
3239,ham,Good. No swimsuit allowed :)
2856,ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
4394,spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
4091,spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
2018,ham,"Better than bb. If he wont use it, his wife will or them doctor"
1365,ham,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
716,ham,When i have stuff to sell i.ll tell you
4490,ham,The new deus ex game comin early next yr
1007,spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
360,ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
3076,ham,Take us out shopping and Mark will distract Isaiah.=D
2686,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
226,ham,Would really appreciate if you call me. Just need someone to talk to.
4892,ham,Its worse if if uses half way then stops. Its better for him to complete it.
3751,ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
1101,ham,You busy or can I come by at some point and figure out what we're doing tomorrow
3390,ham,O. Guess they both got screwd
367,spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
2158,ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
3512,ham,I'm serious. You are in the money base
1999,ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love"
3880,ham,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
4421,ham,Ok i msg u b4 i leave my house.
1559,ham,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
4708,ham,Wif my family booking tour package.
2887,ham,No probs hon! How u doinat the mo?
397,ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
4259,ham,I am late. I will be there at
2943,ham,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. "
2084,ham,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
1687,spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award
2236,ham,"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx"
1158,ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
4338,ham,on a Tuesday night r u 4 real
822,ham,On the road so cant txt
5344,ham,When you guys planning on coming over?
3945,ham,"Until 545 lor... Ya, can go 4 dinner together..."
1392,ham,"Haha just kidding, papa needs drugs"
4331,ham,i thought we were doing a king of the hill thing there.
2465,ham,They will pick up and drop in car.so no problem..
2915,spam,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
2568,ham,I dont want to hear anything
3449,ham,Its  &lt;#&gt; k here oh. Should i send home for sale.
2812,ham,Thinkin about someone is all good. No drugs for that
1396,ham,Thats cool! I am a gentleman and will treat you with dignity and respect.
1732,ham,Lol. Well quality aint bad at all so i aint complaining
4833,ham,Rats. Hey did u ever vote for the next themes?
4620,ham,"Sorry, I'll call later In meeting."
5441,ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
3625,ham,No message..no responce..what happend?
2075,ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
589,ham,Ya srsly better than yi tho
4244,ham,Okie...
3025,ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
2025,ham,U having lunch alone? I now so bored...
4077,spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
4945,ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well
1408,ham,Then we gotta do it after that
64,ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
864,ham,Did u find out what time the bus is at coz i need to sort some stuff out.
1205,spam,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
3570,ham,She's fine. Sends her greetings
5417,ham,Nope. I just forgot. Will show next week
2322,ham,Ok...
3430,ham,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
546,ham,Then any special there?
1900,ham,I love working from home :)
4964,ham,I want to see your pretty pussy...
2447,ham,"Sorry, I'll call later"
1845,ham,Da is good good player.why he is unsold.
2749,ham,Send his number and give reply tomorrow morning for why you said that to him like that ok
4009,ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
1742,ham,I can do that! I want to please you both inside and outside the bedroom...
312,spam,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
2291,ham,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X."
2179,ham,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
1946,ham,Can ü call me at 10:10 to make sure dat i've woken up...
3351,ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
4959,ham,Why didn't u call on your lunch?
3691,ham,What happen dear tell me
3902,ham,That depends. How would you like to be treated? :)
572,ham,Do you know where my lab goggles went
2755,ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.
616,ham,Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...
1895,spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
376,ham,Can you say what happen
5241,ham,Its a part of checking IQ
162,ham,New car and house for my parents.:)i have only new job in hand:)
2680,spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
3977,ham,I wish u were here. I feel so alone
1491,ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
1012,ham,"I just got home babe, are you still awake ?"
5356,ham,Tell me something. Thats okay.
1052,ham,Do u noe wat time e place dat sells 4d closes?
37,ham,I see the letter B on my car
2169,ham,Thx. All will be well in a few months
2200,ham,Not sure I have the stomach for it ...
1918,ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
4497,ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
1650,ham,ITS A LAPTOP TAKE IT WITH YOU.
