,label,message
4313,ham,I keep ten rs in my shelf:) buy two egg.
1873,ham,Oh ok i didnt know what you meant. Yep i am baby jontin
1588,ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
4911,ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
1401,ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
4473,spam,3. You have received your mobile content. Enjoy
160,spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
5208,ham,Hi.what you think about match?
3067,spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
949,ham,Chk in ur belovd ms dict
5512,ham,"Just making dinner, you ?"
1704,ham,Just taste fish curry :-P
1238,ham,Is ur paper in e morn or aft tmr?
2496,spam,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
1183,ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore"
3253,ham,Come to medical college at 7pm ......forward it da
4036,spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
972,ham,"Haha awesome, omw back now then"
3695,ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
2742,spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
426,ham,Ok. She'll be ok. I guess
5072,ham,As in different styles?
481,ham,"Almost there, see u in a sec"
2052,ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
4600,ham,Have you laid your airtel line to rest?
1296,ham,TELL HER I SAID EAT SHIT.
4788,ham,Ü thk of wat to eat tonight.
676,ham,"I dont knw pa, i just drink milk.."
5272,ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
1356,ham,Convey my regards to him
3121,ham,Good evening! this is roger. How are you?
2483,ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
1771,ham,Dont show yourself. How far. Put new pictures up on facebook.
4484,ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
4444,ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
4466,ham,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X
1013,ham,I dunno they close oredi not... Ü v ma fan...
3964,ham,If you ask her or she say any please message.
2569,ham,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..
2896,ham,Went to ganesh dress shop
2087,ham,Dude how do you like the buff wind.
4467,ham,Hey u still at the gym?
1463,spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
335,spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
1259,ham,Honey boo I'm missing u.
1209,ham,Also maaaan are you missing out
2102,ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
266,ham,Same. Wana plan a trip sometme then
3193,ham,Is ur paper today in e morn or aft?
1895,spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
5065,ham,I dunno lei... Like dun haf...
2750,ham,You said not now. No problem. When you can. Let me know.
3049,ham,Die... Now i have e toot fringe again...
3396,ham,Then i buy.
1994,ham,Eh den sat u book e kb liao huh...
2028,ham,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
840,spam,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP
4166,spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
3517,ham,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
177,ham,U still going to the mall?
3177,ham,Havent still waitin as usual... Ü come back sch oredi?
494,ham,What class of  &lt;#&gt;  reunion?
5168,ham,"I‘ve got some salt, you can rub it in my open wounds if you like!"
4605,ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!
474,spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
1121,ham,Cancel cheyyamo?and get some money back?
5355,ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
4543,spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
4137,ham,have you ever had one foot before?
5178,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
3046,ham,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
1471,ham,Take some small dose tablet for fever
1266,ham,"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
2159,ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
1153,ham,Ok i go change also...
3474,ham,You getting back any time soon?
1091,spam,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
384,ham,Hey i will be late ah... Meet you at 945+
529,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
3682,ham,LOL what happens in Vegas stays in vegas
3671,ham,Ok thanx... Take care then...
4920,ham,Re your call; You didn't see my facebook huh?
2609,ham,Hello madam how are you ?
1863,ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
490,ham,I think i've fixed it can you send a test message?
587,ham,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... "
5494,ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
2432,ham,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
1803,ham,Ok lor thanx... Ü in school?
2578,ham,Hey whats up? U sleeping all morning?
4967,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
254,ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
172,ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... "
5472,ham,Well obviously not because all the people in my cool college life went home ;_;
61,ham,Ha ha ha good joke. Girls are situation seekers.
3685,ham,Dad says hurry the hell up
2536,ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
1456,spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
4780,ham,O we cant see if we can join denis and mina? Or does denis want alone time
2253,ham,Den wat will e schedule b lk on sun?
3209,ham,Oops my phone died and I didn't even know. Yeah I like it better.
4140,ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
5486,ham,Ofcourse I also upload some songs
5471,ham,Yup
4216,ham,No dear i was sleeping :-P
181,ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
3251,ham,"Babe, I need your advice"
3585,spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
5007,ham,ILL B DOWN SOON
4438,ham,How come u got nothing to do?
1223,ham,Teach me apps da. When you come to college.
1876,spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
1810,ham,"Aight, I'll ask a few of my roommates"
20,ham,Is that seriously how you spell his name?
4091,spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
2104,ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
3871,ham,Oh ok wait 4 me there... My lect havent finish
3198,ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.
4794,ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
296,spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply
1681,ham,Okay... We wait ah
3912,ham,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
2420,spam,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
3446,ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
2216,ham,Prabha..i'm soryda..realy..frm heart i'm sory
3667,ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
4588,ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg"
1399,ham,No did you check? I got his detailed message now
2068,ham,Who's there say hi to our drugdealer
3114,ham,"Wat time liao, where still got."
3678,ham,Great! So what attracts you to the brothas?
4315,ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
3099,ham,This is all just creepy and crazy to me.
3442,spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
3949,ham,I like to think there's always the possibility of being in a pub later.
3653,ham,"Probably not, still going over some stuff here"
149,ham,K..i deleted my contact that why?
4107,ham,K then 2marrow are you coming to class.
3980,ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
682,ham,Ü log off 4 wat. It's sdryb8i
4447,ham,Merry christmas to u too annie!
2173,ham,Yavnt tried yet and never played original either
2227,ham,If you have belive me. Come to my home.
1269,spam,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA
2996,ham,Mm not entirely sure i understood that text but hey. Ho. Which weekend?
4271,ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
3344,ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
3289,spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p "
4345,ham,Hi:)did you asked to waheeda fathima about leave?
973,ham,Yup i thk so until e shop closes lor.
2136,ham,"Carlos took a while (again), we leave in a minute"
5053,ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
4914,spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
1412,ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
3703,ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
1808,ham,Do have a nice day today. I love you so dearly.
3201,ham,Just curious because my cuz asked what I was up to
2342,ham,Tell dear what happen to you. Why you talking to me like an alian
2337,ham,Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!
1786,ham,I dun believe u. I thk u told him.
3728,ham,"Aldrine, rakhesh ex RTM here.pls call.urgent."
3775,ham,Ok... But bag again..
4958,ham,I'm vivek:)i got call from your number.
4044,ham,I am literally in bed and have been up for like  &lt;#&gt;  hours
2682,ham,I'm on da bus going home...
4731,ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
3822,ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
2551,ham,Please sen :)my kind advice :-)please come here and try:-)
5455,ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
4319,ham,S...i will take mokka players only:)
2105,ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
3953,ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... 
2198,ham,Bring it if you got it
1554,ham,Ok how you dear. Did you call chechi
722,ham,S'fine. Anytime. All the best with it.
3031,ham,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
1371,ham,Hope you are feeling great. Pls fill me in. Abiola
4419,ham,"When you get free, call me"
4866,ham,I'm really sorry I lit your hair on fire
2832,ham,Thanx 4 sending me home...
1102,ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
4059,ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
1488,ham,I told your number to gautham..
1805,ham,The bus leaves at  &lt;#&gt; 
4999,ham,Can you talk with me..
4029,ham,Lol its ok I didn't remember til last nite
3773,ham,Does uncle timi help in clearing cars
2921,ham,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
781,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
550,ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.
1415,ham,So wats ur opinion abt him and how abt is character?
618,ham,For my family happiness..
2197,ham,"Not much, just some textin'. How bout you?"
1184,ham,Am i that much bad to avoid like this?
5153,ham,Haven't left yet so probably gonna be here til dinner
1492,spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
367,spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
4206,spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
3554,ham,Din i tell u jus now 420
1828,ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
2866,ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
4336,ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
4421,ham,Ok i msg u b4 i leave my house.
4940,ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
2461,ham,i cant talk to you now.i will call when i can.dont keep calling.
471,spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
5475,ham,Dhoni have luck to win some big title.so we will win:)
193,ham,Hi :)finally i completed the course:)
1145,ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
4139,ham,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her"
4378,ham,How much is torch in 9ja.
1002,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
681,ham,What is this 'hex' place you talk of? Explain!
4603,ham,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
1857,ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
764,ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...
2562,ham,And maybe some pressies
1763,ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL
705,ham,True dear..i sat to pray evening and felt so.so i sms'd you in some time...
2053,spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
2986,ham,No break time one... How... I come out n get my stuff fr ü?
4971,ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
2445,ham,"Yes but i dont care! I need you bad, princess!"
3074,ham,Somebody should go to andros and steal ice
1848,spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
5151,ham,No problem with the renewal. I.ll do it right away but i dont know his details.
5371,ham,"Lol, oh you got a friend for the dog ?"
1490,ham,Ok i juz receive..
4108,spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
4705,ham,Yar but they say got some error.
4915,ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
4891,ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
4512,ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
5148,ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
3545,ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
1849,ham,I dont want to hear philosophy. Just say what happen
4895,ham,Convey my regards to him
4703,ham,Anytime...
619,ham,I come n pick ü up... Come out immediately aft ur lesson...
1059,ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now
5444,ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
4269,ham,Hey so whats the plan this sat? 
3048,ham,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! "
3914,ham,Yeah whatever lol
1700,ham,Ok...
465,ham,Ok i am on the way to railway
591,spam,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
3358,ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
2599,ham,Okie... Thanx...
4712,ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
4106,ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
1611,ham,I'll probably be around mu a lot
2295,spam,You have 1 new message. Please call 08718738034.
1710,ham,U meet other fren dun wan meet me ah... Muz b a guy rite...
3516,ham,I'm job profile seems like bpo..
3876,ham,Okie but i scared u say i fat... Then u dun wan me already...
5197,ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
542,ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'"
570,ham,WOT U WANNA DO THEN MISSY?
4381,ham,Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.
733,ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D
4339,ham,Yes when is the appt again?
4965,spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
4650,ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
3261,ham,I'm always looking for an excuse to be in the city.
3156,ham,Ok...
2358,ham,Okay same with me. Well thanks for the clarification
2821,spam,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
1245,ham,Now? I'm going out 4 dinner soon..
4136,ham,No need to say anything to me. I know i am an outsider
3631,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
3665,ham,Huh? 6 also cannot? Then only how many mistakes?
784,spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
5541,ham,Yeah it's jus rite...
3028,ham,You still at the game?
1344,ham,Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
4496,ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
996,ham,Change again... It's e one next to escalator...
2314,ham,So what do you guys do.
674,ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
4636,ham,How come i din c ü... Yup i cut my hair...
3200,ham,No de.am seeing in online shop so that i asked.
2985,ham,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! "
4031,ham,"Cool, I'll text you in a few"
2628,ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
4726,ham,"There'll be a minor shindig at my place later tonight, you interested?"
623,ham,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
4035,ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
2694,ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
3420,spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
4755,ham,Ok lor... Or u wan me go look 4 u?
2180,ham,And popping &lt;#&gt; ibuprofens was no help.
5368,spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
4916,ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
3976,ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................
4869,ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
1319,ham,Ok...
4657,ham,"K, I'll work something out"
1628,spam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS"
2431,ham,How was txting and driving
2090,ham,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
2503,ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
792,ham,All e best 4 ur driving tmr :-)
239,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
1603,ham,Ok pa. Nothing problem:-)
4831,ham,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
3272,spam,You have 1 new voicemail. Please call 08719181513.
2959,spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
4628,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
3376,ham,:) 
1535,ham,Remember on that day..
3449,ham,Its  &lt;#&gt; k here oh. Should i send home for sale.
1105,spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
1210,ham,His bday real is in april .
3127,ham,U coming 2 pick me?
1898,ham,"Aight, sounds good. When do you want me to come down?"
4348,spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
2264,spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
2430,spam,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
2345,ham,Okie...
3625,ham,No message..no responce..what happend?
3006,ham,Ew are you one of them?
5095,ham,K.k.this month kotees birthday know?
4358,ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ"
4049,ham,Lol or I could just starve and lose a pound by the end of the day.
760,ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
1677,ham,"Yeah, that's fine! It's £6 to get in, is that ok? "
2441,ham,"Great. I'm in church now, will holla when i get out"
1404,ham,cool. We will have fun practicing making babies!
4412,ham,Ya but it cant display internal subs so i gotta extract them
4707,ham,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.
4675,ham,I'm leaving my house now.
4333,ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY
5180,ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
3680,ham,Stupid.its not possible
1885,ham,I love your ass! Do you enjoy doggy style? :)
2740,ham,Are you this much buzy
3477,ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
5332,ham,I think steyn surely get one wicket:)
1400,ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
1892,ham,Probably earlier than that if the station's where I think it is
4992,ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx"
2129,ham,Well I'm going to be an aunty!
1509,ham,Sounds like something that someone testing me would sayy
3897,spam,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
116,ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
1528,ham,No screaming means shouting..
4501,ham,Nvm take ur time.
2563,ham,"Yeah I am, so I'll leave maybe 7ish?"
1464,ham,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...
2288,ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
